X,CH1,Start,Increment,
Sequence,Volt,-1.198000e+00,2.000000e-03
0,6.40e-04,
1,3.60e-04,
2,3.60e-04,
3,6.40e-04,
4,3.60e-04,
5,7.20e-04,
6,3.60e-04,
7,6.80e-04,
8,6.40e-04,
9,4.00e-04,
10,7.20e-04,
11,3.60e-04,
12,6.40e-04,
13,2.80e-04,
14,3.20e-04,
15,7.20e-04,
16,6.40e-04,
17,3.60e-04,
18,6.40e-04,
19,2.80e-04,
20,2.80e-04,
21,6.40e-04,
22,6.40e-04,
23,2.80e-04,
24,6.40e-04,
25,2.80e-04,
26,6.40e-04,
27,3.60e-04,
28,2.80e-04,
29,5.60e-04,
30,6.40e-04,
31,2.80e-04,
32,5.60e-04,
33,2.00e-04,
34,4.80e-04,
35,2.00e-04,
36,1.20e-04,
37,4.80e-04,
38,4.40e-04,
39,1.20e-04,
40,1.20e-04,
41,4.80e-04,
42,1.20e-04,
43,4.80e-04,
44,1.20e-04,
45,4.80e-04,
46,1.20e-04,
47,4.80e-04,
48,4.80e-04,
49,1.20e-04,
50,2.00e-04,
51,5.60e-04,
52,2.00e-04,
53,5.60e-04,
54,2.80e-04,
55,6.40e-04,
56,3.60e-04,
57,7.20e-04,
58,6.40e-04,
59,2.80e-04,
60,3.60e-04,
61,6.80e-04,
62,7.20e-04,
63,3.60e-04,
64,4.40e-04,
65,7.20e-04,
66,7.20e-04,
67,3.60e-04,
68,6.40e-04,
69,3.20e-04,
70,6.40e-04,
71,3.60e-04,
72,7.20e-04,
73,3.60e-04,
74,4.40e-04,
75,8.00e-04,
76,8.00e-04,
77,3.60e-04,
78,3.60e-04,
79,6.40e-04,
80,7.20e-04,
81,3.60e-04,
82,7.20e-04,
83,4.40e-04,
84,7.20e-04,
85,2.80e-04,
86,3.60e-04,
87,7.20e-04,
88,6.40e-04,
89,3.60e-04,
90,3.60e-04,
91,7.20e-04,
92,3.60e-04,
93,7.20e-04,
94,6.40e-04,
95,3.60e-04,
96,2.80e-04,
97,6.40e-04,
98,3.60e-04,
99,6.40e-04,
100,2.80e-04,
101,6.40e-04,
102,4.40e-04,
103,6.40e-04,
104,6.40e-04,
105,3.60e-04,
106,6.40e-04,
107,3.60e-04,
108,6.40e-04,
109,2.80e-04,
110,2.80e-04,
111,6.40e-04,
112,3.60e-04,
113,7.20e-04,
114,7.20e-04,
115,3.60e-04,
116,6.40e-04,
117,2.80e-04,
118,6.00e-04,
119,2.80e-04,
120,3.60e-04,
121,6.40e-04,
122,7.20e-04,
123,3.60e-04,
124,7.20e-04,
125,3.60e-04,
126,6.40e-04,
127,2.80e-04,
128,6.00e-04,
129,2.00e-04,
130,2.80e-04,
131,6.40e-04,
132,6.40e-04,
133,3.60e-04,
134,6.40e-04,
135,2.80e-04,
136,2.80e-04,
137,6.40e-04,
138,6.40e-04,
139,3.60e-04,
140,2.00e-04,
141,6.00e-04,
142,3.60e-04,
143,6.00e-04,
144,2.80e-04,
145,6.40e-04,
146,5.60e-04,
147,2.00e-04,
148,5.60e-04,
149,2.00e-04,
150,2.80e-04,
151,5.60e-04,
152,5.20e-04,
153,1.20e-04,
154,1.20e-04,
155,4.80e-04,
156,4.00e-04,
157,4.00e-05,
158,1.20e-04,
159,4.80e-04,
160,5.60e-04,
161,1.20e-04,
162,2.00e-04,
163,4.80e-04,
164,2.00e-04,
165,6.40e-04,
166,3.60e-04,
167,6.40e-04,
168,2.80e-04,
169,5.60e-04,
170,5.60e-04,
171,2.80e-04,
172,3.20e-04,
173,6.40e-04,
174,7.20e-04,
175,3.60e-04,
176,3.60e-04,
177,6.40e-04,
178,3.60e-04,
179,6.40e-04,
180,3.60e-04,
181,6.40e-04,
182,3.60e-04,
183,6.40e-04,
184,6.40e-04,
185,4.40e-04,
186,6.40e-04,
187,3.60e-04,
188,6.40e-04,
189,3.60e-04,
190,3.60e-04,
191,7.20e-04,
192,6.40e-04,
193,3.60e-04,
194,3.60e-04,
195,7.20e-04,
196,3.60e-04,
197,7.20e-04,
198,7.20e-04,
199,4.00e-04,
200,4.40e-04,
201,7.20e-04,
202,3.60e-04,
203,7.20e-04,
204,4.40e-04,
205,7.20e-04,
206,6.40e-04,
207,3.60e-04,
208,6.40e-04,
209,2.80e-04,
210,3.60e-04,
211,6.40e-04,
212,3.60e-04,
213,6.40e-04,
214,4.40e-04,
215,7.20e-04,
216,3.60e-04,
217,7.20e-04,
218,6.40e-04,
219,3.60e-04,
220,4.40e-04,
221,7.20e-04,
222,7.60e-04,
223,3.60e-04,
224,6.40e-04,
225,3.60e-04,
226,3.60e-04,
227,7.20e-04,
228,6.40e-04,
229,3.60e-04,
230,3.60e-04,
231,6.40e-04,
232,3.60e-04,
233,7.20e-04,
234,6.40e-04,
235,3.60e-04,
236,3.60e-04,
237,6.40e-04,
238,6.40e-04,
239,2.00e-04,
240,2.80e-04,
