X,CH1,Start,Increment,
Sequence,Volt,5.240000e-02,2.000000e-04
0,9.36e-04,
1,1.87e-03,
2,8.58e-04,
3,1.95e-03,
4,1.87e-03,
5,9.36e-04,
6,1.87e-03,
7,9.36e-04,
8,9.36e-04,
9,1.95e-03,
10,1.87e-03,
11,7.80e-04,
12,7.80e-04,
13,1.87e-03,
14,1.87e-03,
15,9.36e-04,
16,1.79e-03,
17,8.58e-04,
18,1.95e-03,
19,8.58e-04,
20,1.87e-03,
21,9.36e-04,
22,7.80e-04,
23,1.87e-03,
24,1.87e-03,
25,9.36e-04,
26,1.87e-03,
27,9.36e-04,
28,9.36e-04,
29,1.87e-03,
30,7.80e-04,
31,1.79e-03,
32,9.36e-04,
33,1.87e-03,
34,9.36e-04,
35,1.79e-03,
36,1.79e-03,
37,8.58e-04,
38,8.58e-04,
39,1.87e-03,
40,9.36e-04,
41,1.79e-03,
42,2.03e-03,
43,9.36e-04,
44,1.87e-03,
45,1.01e-03,
46,1.95e-03,
47,9.36e-04,
48,1.87e-03,
49,7.80e-04,
50,1.79e-03,
51,9.36e-04,
52,8.58e-04,
53,1.87e-03,
54,2.03e-03,
55,9.36e-04,
56,9.36e-04,
57,1.87e-03,
58,7.80e-04,
59,1.87e-03,
60,1.87e-03,
61,7.80e-04,
62,7.02e-04,
63,1.79e-03,
64,1.79e-03,
65,9.36e-04,
66,1.79e-03,
67,7.02e-04,
68,9.36e-04,
69,1.87e-03,
70,1.87e-03,
71,9.36e-04,
72,9.36e-04,
73,1.87e-03,
74,9.36e-04,
75,1.95e-03,
76,1.87e-03,
77,8.58e-04,
78,9.36e-04,
79,1.87e-03,
80,9.36e-04,
81,1.87e-03,
82,1.87e-03,
83,8.58e-04,
84,9.36e-04,
85,1.87e-03,
86,9.36e-04,
87,1.87e-03,
88,8.58e-04,
89,1.87e-03,
90,1.79e-03,
91,9.36e-04,
92,9.36e-04,
93,1.87e-03,
94,7.80e-04,
95,1.87e-03,
96,1.87e-03,
97,9.36e-04,
98,1.95e-03,
99,7.80e-04,
100,1.95e-03,
101,9.36e-04,
102,9.36e-04,
103,1.87e-03,
104,1.87e-03,
105,9.36e-04,
106,2.03e-03,
107,9.36e-04,
108,9.36e-04,
109,1.87e-03,
110,1.87e-03,
111,9.36e-04,
112,1.87e-03,
113,7.02e-04,
114,1.79e-03,
115,9.36e-04,
116,9.36e-04,
117,1.87e-03,
118,1.79e-03,
119,9.36e-04,
120,8.58e-04,
121,1.95e-03,
122,9.36e-04,
123,1.95e-03,
124,1.87e-03,
125,9.36e-04,
126,1.87e-03,
127,9.36e-04,
128,7.80e-04,
129,1.87e-03,
130,1.95e-03,
131,9.36e-04,
132,9.36e-04,
133,1.95e-03,
134,8.58e-04,
135,1.87e-03,
136,9.36e-04,
137,1.87e-03,
138,1.87e-03,
139,1.01e-03,
140,1.95e-03,
141,9.36e-04,
142,1.87e-03,
143,9.36e-04,
144,9.36e-04,
145,1.87e-03,
146,8.58e-04,
147,1.87e-03,
148,1.95e-03,
149,7.80e-04,
150,8.58e-04,
151,1.87e-03,
152,7.02e-04,
153,1.87e-03,
154,9.36e-04,
155,1.87e-03,
156,1.01e-03,
157,1.95e-03,
158,9.36e-04,
159,2.11e-03,
160,1.95e-03,
161,9.36e-04,
162,2.11e-03,
163,7.80e-04,
164,1.87e-03,
165,9.36e-04,
166,8.58e-04,
167,1.95e-03,
168,9.36e-04,
169,1.95e-03,
170,9.36e-04,
171,2.11e-03,
172,2.03e-03,
173,9.36e-04,
174,1.87e-03,
175,9.36e-04,
176,1.95e-03,
177,7.80e-04,
178,2.03e-03,
179,9.36e-04,
180,1.01e-03,
181,1.95e-03,
182,9.36e-04,
183,1.95e-03,
184,1.01e-03,
185,2.03e-03,
186,1.87e-03,
187,9.36e-04,
188,2.03e-03,
189,7.80e-04,
190,1.95e-03,
191,9.36e-04,
192,1.87e-03,
193,1.01e-03,
194,1.87e-03,
195,7.80e-04,
196,9.36e-04,
197,1.87e-03,
198,1.87e-03,
199,8.58e-04,
200,9.36e-04,
201,2.03e-03,
202,1.95e-03,
203,7.80e-04,
204,1.95e-03,
205,9.36e-04,
206,1.87e-03,
207,9.36e-04,
208,1.87e-03,
209,9.36e-04,
210,9.36e-04,
211,2.03e-03,
212,1.95e-03,
213,9.36e-04,
214,9.36e-04,
215,1.87e-03,
216,1.95e-03,
217,7.80e-04,
218,7.80e-04,
219,1.87e-03,
220,1.87e-03,
221,9.36e-04,
222,8.58e-04,
223,1.79e-03,
224,1.79e-03,
225,9.36e-04,
226,1.79e-03,
227,9.36e-04,
228,7.80e-04,
229,1.87e-03,
230,9.36e-04,
231,1.95e-03,
232,1.87e-03,
233,9.36e-04,
234,1.79e-03,
235,8.58e-04,
236,9.36e-04,
237,1.87e-03,
238,1.87e-03,
239,7.80e-04,
240,1.87e-03,
241,7.02e-04,
242,1.87e-03,
243,7.80e-04,
244,1.87e-03,
245,8.58e-04,
246,1.95e-03,
247,7.80e-04,
248,9.36e-04,
249,1.87e-03,
250,1.79e-03,
251,9.36e-04,
252,2.03e-03,
253,7.02e-04,
254,1.95e-03,
255,9.36e-04,
256,1.79e-03,
257,8.58e-04,
258,9.36e-04,
259,1.87e-03,
260,9.36e-04,
261,1.87e-03,
262,2.03e-03,
263,9.36e-04,
264,7.02e-04,
265,1.87e-03,
266,7.80e-04,
267,2.03e-03,
268,1.87e-03,
269,9.36e-04,
270,1.79e-03,
271,8.58e-04,
272,9.36e-04,
273,1.87e-03,
274,1.87e-03,
275,9.36e-04,
276,1.87e-03,
277,8.58e-04,
278,1.87e-03,
279,7.80e-04,
280,7.80e-04,
281,1.95e-03,
282,1.87e-03,
283,9.36e-04,
284,8.58e-04,
285,1.95e-03,
286,8.58e-04,
287,1.87e-03,
288,1.95e-03,
289,8.58e-04,
290,1.87e-03,
291,8.58e-04,
292,9.36e-04,
293,1.87e-03,
294,2.03e-03,
295,7.80e-04,
296,1.87e-03,
297,8.58e-04,
298,8.58e-04,
299,1.79e-03,
300,7.80e-04,
301,1.87e-03,
302,7.02e-04,
303,1.87e-03,
304,1.87e-03,
305,9.36e-04,
306,1.87e-03,
307,7.80e-04,
308,7.80e-04,
309,1.87e-03,
310,1.87e-03,
311,9.36e-04,
312,2.11e-03,
313,8.58e-04,
314,1.87e-03,
315,9.36e-04,
316,9.36e-04,
317,1.95e-03,
318,9.36e-04,
319,1.87e-03,
320,1.87e-03,
321,9.36e-04,
322,1.87e-03,
323,8.58e-04,
324,9.36e-04,
325,1.87e-03,
326,1.95e-03,
327,8.58e-04,
328,1.87e-03,
329,7.02e-04,
330,1.79e-03,
331,8.58e-04,
332,8.58e-04,
333,1.87e-03,
334,9.36e-04,
335,1.87e-03,
336,9.36e-04,
337,2.03e-03,
338,1.95e-03,
339,7.02e-04,
340,9.36e-04,
341,1.87e-03,
342,1.87e-03,
343,8.58e-04,
344,1.01e-03,
345,1.87e-03,
346,2.03e-03,
347,8.58e-04,
348,1.87e-03,
349,9.36e-04,
350,1.95e-03,
351,9.36e-04,
352,1.87e-03,
353,9.36e-04,
354,1.01e-03,
355,2.11e-03,
356,9.36e-04,
357,2.03e-03,
358,9.36e-04,
359,1.87e-03,
360,1.87e-03,
361,7.80e-04,
362,1.87e-03,
363,9.36e-04,
364,1.87e-03,
365,9.36e-04,
366,1.87e-03,
367,7.80e-04,
368,1.87e-03,
369,8.58e-04,
370,7.80e-04,
371,1.95e-03,
372,1.87e-03,
373,7.80e-04,
374,1.87e-03,
375,8.58e-04,
376,1.87e-03,
377,8.58e-04,
378,9.36e-04,
379,1.87e-03,
380,1.87e-03,
381,7.80e-04,
382,1.79e-03,
383,9.36e-04,
384,1.87e-03,
385,8.58e-04,
386,1.79e-03,
387,7.80e-04,
388,9.36e-04,
389,2.03e-03,
390,1.79e-03,
391,9.36e-04,
392,7.80e-04,
393,1.95e-03,
394,1.87e-03,
395,9.36e-04,
396,1.79e-03,
397,7.80e-04,
398,7.80e-04,
399,1.87e-03,
400,8.58e-04,
401,1.87e-03,
402,1.79e-03,
403,7.80e-04,
404,7.02e-04,
405,1.87e-03,
406,1.79e-03,
407,7.80e-04,
408,1.72e-03,
409,7.02e-04,
410,1.64e-03,
411,6.24e-04,
412,1.56e-03,
413,5.46e-04,
414,6.24e-04,
415,1.56e-03,
416,1.56e-03,
417,6.24e-04,
418,5.46e-04,
419,1.56e-03,
420,5.46e-04,
421,1.48e-03,
422,1.56e-03,
423,5.46e-04,
424,1.40e-03,
425,5.46e-04,
426,1.56e-03,
427,4.68e-04,
428,1.56e-03,
429,4.68e-04,
430,6.24e-04,
431,1.64e-03,
432,1.56e-03,
433,5.46e-04,
434,5.46e-04,
435,1.56e-03,
436,6.24e-04,
437,1.56e-03,
438,6.24e-04,
439,1.56e-03,
440,6.24e-04,
441,1.64e-03,
442,1.79e-03,
443,7.02e-04,
444,1.79e-03,
445,7.02e-04,
446,7.80e-04,
447,1.64e-03,
448,1.64e-03,
449,7.02e-04,
450,7.02e-04,
451,1.79e-03,
452,1.87e-03,
453,7.02e-04,
454,9.36e-04,
455,1.87e-03,
456,9.36e-04,
457,1.87e-03,
458,9.36e-04,
459,1.79e-03,
460,1.79e-03,
461,7.80e-04,
462,9.36e-04,
463,1.87e-03,
464,9.36e-04,
465,1.87e-03,
466,9.36e-04,
467,1.79e-03,
468,1.79e-03,
469,9.36e-04,
470,1.87e-03,
471,8.58e-04,
472,1.79e-03,
473,7.80e-04,
474,9.36e-04,
475,1.95e-03,
476,1.95e-03,
477,8.58e-04,
478,9.36e-04,
479,1.95e-03,
480,1.87e-03,
481,9.36e-04,
482,1.95e-03,
483,9.36e-04,
484,1.95e-03,
485,9.36e-04,
486,8.58e-04,
487,1.95e-03,
488,9.36e-04,
489,1.95e-03,
490,1.87e-03,
491,1.01e-03,
492,1.87e-03,
493,9.36e-04,
494,9.36e-04,
495,1.95e-03,
496,7.02e-04,
497,1.87e-03,
498,1.87e-03,
499,9.36e-04,
500,1.01e-03,
501,1.87e-03,
502,1.87e-03,
503,9.36e-04,
504,1.87e-03,
505,9.36e-04,
506,1.87e-03,
507,7.80e-04,
508,9.36e-04,
509,2.03e-03,
510,1.95e-03,
511,7.80e-04,
512,1.87e-03,
513,8.58e-04,
514,1.01e-03,
515,1.87e-03,
516,9.36e-04,
517,1.95e-03,
518,9.36e-04,
519,1.95e-03,
520,1.95e-03,
521,8.58e-04,
522,9.36e-04,
523,1.95e-03,
524,1.87e-03,
525,8.58e-04,
526,1.87e-03,
527,7.80e-04,
528,9.36e-04,
529,1.95e-03,
530,9.36e-04,
531,1.79e-03,
532,9.36e-04,
533,2.03e-03,
534,9.36e-04,
535,1.87e-03,
536,1.87e-03,
537,7.80e-04,
538,1.87e-03,
539,8.58e-04,
540,1.87e-03,
541,9.36e-04,
542,1.87e-03,
543,9.36e-04,
544,1.95e-03,
545,9.36e-04,
546,1.87e-03,
547,9.36e-04,
548,9.36e-04,
549,1.95e-03,
550,1.87e-03,
551,9.36e-04,
552,1.95e-03,
553,9.36e-04,
554,1.87e-03,
555,1.01e-03,
556,8.58e-04,
557,1.87e-03,
558,1.01e-03,
559,2.11e-03,
560,1.95e-03,
561,8.58e-04,
562,1.95e-03,
563,9.36e-04,
564,9.36e-04,
565,1.87e-03,
566,1.87e-03,
567,7.02e-04,
568,9.36e-04,
569,1.95e-03,
570,8.58e-04,
571,2.03e-03,
572,1.01e-03,
573,1.95e-03,
574,9.36e-04,
575,1.95e-03,
576,9.36e-04,
577,1.87e-03,
578,1.01e-03,
579,1.95e-03,
580,1.87e-03,
581,9.36e-04,
582,1.95e-03,
583,1.01e-03,
584,1.95e-03,
585,9.36e-04,
586,1.87e-03,
587,9.36e-04,
588,2.03e-03,
589,9.36e-04,
590,1.95e-03,
591,9.36e-04,
592,1.87e-03,
593,1.01e-03,
594,1.87e-03,
595,8.58e-04,
596,9.36e-04,
597,1.87e-03,
598,9.36e-04,
599,1.95e-03,
600,7.80e-04,
601,1.87e-03,
602,1.87e-03,
603,7.02e-04,
604,1.79e-03,
605,7.80e-04,
606,1.79e-03,
607,7.02e-04,
608,1.87e-03,
609,8.58e-04,
610,8.58e-04,
611,1.87e-03,
612,9.36e-04,
613,1.87e-03,
614,9.36e-04,
615,1.87e-03,
616,1.79e-03,
617,7.80e-04,
618,9.36e-04,
619,1.87e-03,
620,1.87e-03,
621,8.58e-04,
622,7.80e-04,
623,1.87e-03,
624,8.58e-04,
625,1.87e-03,
626,1.79e-03,
627,9.36e-04,
628,1.79e-03,
629,8.58e-04,
630,9.36e-04,
631,1.87e-03,
632,1.87e-03,
633,9.36e-04,
634,1.79e-03,
635,9.36e-04,
636,1.87e-03,
637,8.58e-04,
638,7.02e-04,
639,1.87e-03,
640,1.01e-03,
641,1.95e-03,
642,1.87e-03,
643,9.36e-04,
644,1.87e-03,
645,9.36e-04,
646,9.36e-04,
647,1.87e-03,
648,9.36e-04,
649,1.87e-03,
650,1.87e-03,
651,9.36e-04,
652,9.36e-04,
653,2.03e-03,
654,7.80e-04,
655,1.87e-03,
656,9.36e-04,
657,1.87e-03,
658,1.87e-03,
659,9.36e-04,
660,1.01e-03,
661,1.87e-03,
662,9.36e-04,
663,1.87e-03,
664,1.87e-03,
665,1.01e-03,
666,9.36e-04,
667,1.87e-03,
668,9.36e-04,
669,1.87e-03,
670,9.36e-04,
671,2.11e-03,
672,2.03e-03,
673,8.58e-04,
674,1.87e-03,
675,7.80e-04,
676,9.36e-04,
677,1.79e-03,
678,1.79e-03,
679,9.36e-04,
680,9.36e-04,
681,1.87e-03,
682,1.87e-03,
683,8.58e-04,
684,1.87e-03,
685,7.80e-04,
686,8.58e-04,
687,1.95e-03,
688,9.36e-04,
689,1.87e-03,
690,9.36e-04,
691,1.95e-03,
692,8.58e-04,
693,2.03e-03,
694,9.36e-04,
695,1.87e-03,
696,1.95e-03,
697,8.58e-04,
698,1.87e-03,
699,8.58e-04,
700,1.79e-03,
701,7.80e-04,
702,9.36e-04,
703,1.79e-03,
704,9.36e-04,
705,1.79e-03,
706,7.80e-04,
707,1.79e-03,
708,1.87e-03,
709,8.58e-04,
710,9.36e-04,
711,1.87e-03,
712,1.87e-03,
713,7.80e-04,
714,9.36e-04,
715,1.87e-03,
716,9.36e-04,
717,1.87e-03,
718,1.79e-03,
719,9.36e-04,
720,9.36e-04,
721,1.87e-03,
722,7.80e-04,
723,1.79e-03,
724,1.87e-03,
725,7.80e-04,
726,1.87e-03,
727,8.58e-04,
728,7.80e-04,
729,1.87e-03,
730,1.87e-03,
731,9.36e-04,
732,1.95e-03,
733,9.36e-04,
734,9.36e-04,
735,1.87e-03,
736,9.36e-04,
737,1.87e-03,
738,8.58e-04,
739,2.03e-03,
740,1.87e-03,
741,9.36e-04,
742,9.36e-04,
743,1.87e-03,
744,1.87e-03,
745,9.36e-04,
746,1.79e-03,
747,7.80e-04,
748,9.36e-04,
749,1.87e-03,
750,7.80e-04,
751,1.87e-03,
752,1.87e-03,
753,7.80e-04,
754,9.36e-04,
755,1.87e-03,
756,1.79e-03,
757,8.58e-04,
758,1.87e-03,
759,7.80e-04,
760,9.36e-04,
761,1.87e-03,
762,8.58e-04,
763,1.87e-03,
764,1.95e-03,
765,9.36e-04,
766,1.87e-03,
767,8.58e-04,
768,9.36e-04,
769,1.87e-03,
770,1.79e-03,
771,7.80e-04,
772,9.36e-04,
773,1.95e-03,
774,1.87e-03,
775,7.80e-04,
776,9.36e-04,
777,1.95e-03,
778,9.36e-04,
779,1.87e-03,
780,1.95e-03,
781,9.36e-04,
782,1.87e-03,
783,9.36e-04,
784,8.58e-04,
785,1.95e-03,
786,9.36e-04,
787,1.95e-03,
788,1.01e-03,
789,2.03e-03,
790,7.80e-04,
791,2.03e-03,
792,9.36e-04,
793,1.95e-03,
794,9.36e-04,
795,1.95e-03,
796,1.79e-03,
797,8.58e-04,
798,9.36e-04,
799,1.87e-03,
800,1.79e-03,
801,7.80e-04,
802,1.87e-03,
803,7.80e-04,
804,1.79e-03,
805,8.58e-04,
806,8.58e-04,
807,1.87e-03,
808,9.36e-04,
809,1.79e-03,
810,8.58e-04,
811,1.95e-03,
812,1.79e-03,
813,8.58e-04,
814,1.87e-03,
815,9.36e-04,
816,1.95e-03,
817,7.80e-04,
818,9.36e-04,
819,1.87e-03,
820,8.58e-04,
821,1.87e-03,
822,1.87e-03,
823,9.36e-04,
824,1.87e-03,
825,9.36e-04,
826,9.36e-04,
827,1.87e-03,
828,1.87e-03,
829,9.36e-04,
830,1.87e-03,
831,9.36e-04,
832,9.36e-04,
833,1.87e-03,
834,9.36e-04,
835,1.87e-03,
836,1.72e-03,
837,8.58e-04,
838,1.87e-03,
839,8.58e-04,
840,1.79e-03,
841,7.80e-04,
842,1.79e-03,
843,7.80e-04,
844,9.36e-04,
845,1.87e-03,
846,9.36e-04,
847,1.79e-03,
848,2.03e-03,
849,7.02e-04,
850,1.79e-03,
851,8.58e-04,
852,7.80e-04,
853,1.87e-03,
854,7.02e-04,
855,1.87e-03,
856,1.79e-03,
857,8.58e-04,
858,9.36e-04,
859,1.87e-03,
860,9.36e-04,
861,1.87e-03,
862,9.36e-04,
863,1.87e-03,
864,8.58e-04,
865,1.87e-03,
866,2.11e-03,
867,1.01e-03,
868,1.87e-03,
869,8.58e-04,
870,1.87e-03,
871,9.36e-04,
872,1.95e-03,
873,9.36e-04,
874,1.87e-03,
875,9.36e-04,
876,1.95e-03,
877,9.36e-04,
878,1.87e-03,
879,8.58e-04,
880,2.03e-03,
881,1.01e-03,
882,2.03e-03,
883,7.80e-04,
884,1.95e-03,
885,9.36e-04,
886,9.36e-04,
887,2.03e-03,
888,9.36e-04,
889,1.95e-03,
890,9.36e-04,
891,1.95e-03,
892,2.03e-03,
893,1.09e-03,
894,1.95e-03,
895,9.36e-04,
896,1.87e-03,
897,8.58e-04,
898,9.36e-04,
899,1.95e-03,
900,1.87e-03,
901,9.36e-04,
902,9.36e-04,
903,1.87e-03,
904,7.80e-04,
905,1.87e-03,
906,1.87e-03,
907,8.58e-04,
908,1.79e-03,
909,9.36e-04,
910,1.87e-03,
911,7.80e-04,
912,1.87e-03,
913,8.58e-04,
914,1.95e-03,
915,8.58e-04,
916,1.79e-03,
917,9.36e-04,
918,1.87e-03,
919,9.36e-04,
920,9.36e-04,
921,1.95e-03,
922,8.58e-04,
923,1.87e-03,
924,7.80e-04,
925,1.87e-03,
926,1.79e-03,
927,7.02e-04,
928,1.87e-03,
929,9.36e-04,
930,1.79e-03,
931,8.58e-04,
932,1.95e-03,
933,7.80e-04,
934,1.79e-03,
935,8.58e-04,
936,9.36e-04,
937,1.87e-03,
938,1.79e-03,
939,8.58e-04,
940,7.80e-04,
941,1.87e-03,
942,1.79e-03,
943,8.58e-04,
944,1.87e-03,
945,7.80e-04,
946,1.87e-03,
947,7.80e-04,
948,1.79e-03,
949,7.80e-04,
950,7.80e-04,
951,1.87e-03,
952,8.58e-04,
953,1.87e-03,
954,1.79e-03,
955,8.58e-04,
956,1.87e-03,
957,7.02e-04,
958,9.36e-04,
959,1.87e-03,
960,9.36e-04,
961,1.87e-03,
962,9.36e-04,
963,1.95e-03,
964,9.36e-04,
965,1.95e-03,
966,1.87e-03,
967,8.58e-04,
968,7.80e-04,
969,1.87e-03,
970,8.58e-04,
971,1.95e-03,
972,1.87e-03,
973,8.58e-04,
974,1.79e-03,
975,7.80e-04,
976,9.36e-04,
977,1.87e-03,
978,1.79e-03,
979,8.58e-04,
980,1.87e-03,
981,9.36e-04,
982,9.36e-04,
983,1.87e-03,
984,1.87e-03,
985,9.36e-04,
986,9.36e-04,
987,1.87e-03,
988,8.58e-04,
989,1.87e-03,
990,1.01e-03,
991,1.87e-03,
992,1.87e-03,
993,7.80e-04,
994,1.87e-03,
995,1.01e-03,
996,1.01e-03,
997,1.95e-03,
998,1.95e-03,
999,9.36e-04,
1000,9.36e-04,
1001,2.03e-03,
1002,2.03e-03,
1003,9.36e-04,
1004,1.87e-03,
1005,7.80e-04,
1006,9.36e-04,
1007,2.03e-03,
1008,1.87e-03,
1009,9.36e-04,
1010,1.79e-03,
1011,8.58e-04,
1012,9.36e-04,
1013,1.79e-03,
1014,9.36e-04,
1015,1.79e-03,
1016,9.36e-04,
1017,1.95e-03,
1018,1.87e-03,
1019,9.36e-04,
1020,8.58e-04,
1021,1.95e-03,
1022,1.87e-03,
1023,9.36e-04,
1024,1.87e-03,
1025,9.36e-04,
1026,9.36e-04,
1027,1.87e-03,
1028,1.87e-03,
1029,8.58e-04,
1030,1.87e-03,
1031,9.36e-04,
1032,9.36e-04,
1033,1.95e-03,
1034,9.36e-04,
1035,1.87e-03,
1036,1.01e-03,
1037,1.87e-03,
1038,2.03e-03,
1039,8.58e-04,
1040,9.36e-04,
1041,1.87e-03,
1042,9.36e-04,
1043,1.87e-03,
1044,1.87e-03,
1045,6.24e-04,
1046,1.87e-03,
1047,9.36e-04,
1048,1.87e-03,
1049,7.80e-04,
1050,1.87e-03,
1051,7.80e-04,
1052,1.79e-03,
1053,9.36e-04,
1054,9.36e-04,
1055,1.95e-03,
1056,9.36e-04,
1057,1.87e-03,
1058,9.36e-04,
1059,2.11e-03,
1060,9.36e-04,
1061,2.03e-03,
1062,2.11e-03,
1063,7.02e-04,
1064,9.36e-04,
1065,1.87e-03,
1066,1.01e-03,
1067,2.03e-03,
1068,1.87e-03,
1069,1.01e-03,
1070,1.87e-03,
1071,9.36e-04,
1072,9.36e-04,
1073,1.95e-03,
1074,1.87e-03,
1075,9.36e-04,
1076,2.03e-03,
1077,9.36e-04,
1078,1.95e-03,
1079,1.01e-03,
1080,1.87e-03,
1081,9.36e-04,
1082,9.36e-04,
1083,1.95e-03,
1084,1.87e-03,
1085,8.58e-04,
1086,9.36e-04,
1087,1.87e-03,
1088,9.36e-04,
1089,1.87e-03,
1090,1.79e-03,
1091,8.58e-04,
1092,8.58e-04,
1093,2.03e-03,
1094,7.80e-04,
1095,1.95e-03,
1096,1.79e-03,
1097,8.58e-04,
1098,7.02e-04,
1099,1.79e-03,
1100,9.36e-04,
1101,1.95e-03,
1102,9.36e-04,
1103,1.87e-03,
1104,1.87e-03,
1105,7.80e-04,
1106,9.36e-04,
1107,1.79e-03,
1108,1.79e-03,
1109,7.02e-04,
1110,1.87e-03,
1111,9.36e-04,
1112,7.80e-04,
1113,1.79e-03,
1114,1.79e-03,
1115,9.36e-04,
1116,9.36e-04,
1117,1.87e-03,
1118,1.87e-03,
1119,8.58e-04,
1120,7.80e-04,
1121,1.87e-03,
1122,7.80e-04,
1123,1.79e-03,
1124,1.87e-03,
1125,7.02e-04,
1126,8.58e-04,
1127,1.87e-03,
1128,8.58e-04,
1129,1.95e-03,
1130,1.79e-03,
1131,8.58e-04,
1132,1.79e-03,
1133,7.02e-04,
1134,1.87e-03,
1135,7.80e-04,
1136,9.36e-04,
1137,1.87e-03,
1138,1.79e-03,
1139,7.80e-04,
1140,1.87e-03,
1141,8.58e-04,
1142,1.87e-03,
1143,8.58e-04,
1144,1.79e-03,
1145,9.36e-04,
1146,9.36e-04,
1147,1.95e-03,
1148,8.58e-04,
1149,1.87e-03,
1150,1.87e-03,
1151,9.36e-04,
1152,1.87e-03,
1153,8.58e-04,
1154,9.36e-04,
1155,1.87e-03,
1156,9.36e-04,
1157,1.87e-03,
1158,1.87e-03,
1159,9.36e-04,
1160,1.87e-03,
1161,9.36e-04,
1162,7.80e-04,
1163,1.87e-03,
1164,1.87e-03,
1165,8.58e-04,
1166,1.87e-03,
