X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,1.196000e-01,2.000000e-04
146,5.28e-04,-7.20e+00,
147,5.28e-04,-7.20e+00,
148,5.28e-04,-7.20e+00,
149,5.28e-04,-7.20e+00,
150,5.28e-04,-7.40e+00,
151,5.28e-04,-7.40e+00,
152,5.76e-04,-7.20e+00,
153,5.76e-04,-7.20e+00,
154,5.28e-04,-7.40e+00,
155,5.28e-04,-7.40e+00,
156,5.28e-04,-7.20e+00,
157,5.28e-04,-7.20e+00,
158,5.28e-04,-7.40e+00,
159,5.28e-04,-7.40e+00,
160,5.76e-04,-7.40e+00,
161,5.76e-04,-7.40e+00,
162,5.76e-04,-7.40e+00,
163,5.76e-04,-7.40e+00,
164,5.76e-04,-7.20e+00,
165,5.76e-04,-7.20e+00,
166,5.28e-04,-7.20e+00,
167,5.28e-04,-7.20e+00,
168,5.76e-04,-7.20e+00,
169,5.76e-04,-7.20e+00,
170,5.28e-04,-7.20e+00,
171,5.28e-04,-7.20e+00,
172,5.76e-04,-7.40e+00,
173,5.76e-04,-7.40e+00,
174,5.76e-04,-7.40e+00,
175,5.76e-04,-7.40e+00,
176,5.76e-04,-7.20e+00,
177,5.76e-04,-7.20e+00,
178,5.76e-04,-7.20e+00,
179,5.76e-04,-7.20e+00,
180,5.28e-04,-7.20e+00,
181,5.28e-04,-7.20e+00,
182,5.28e-04,-7.20e+00,
183,5.28e-04,-7.20e+00,
184,5.76e-04,-7.40e+00,
185,5.76e-04,-7.40e+00,
186,5.28e-04,-7.20e+00,
187,5.28e-04,-7.20e+00,
188,5.76e-04,-7.40e+00,
189,5.76e-04,-7.40e+00,
190,5.28e-04,-7.40e+00,
191,5.28e-04,-7.40e+00,
192,5.28e-04,-7.20e+00,
193,5.28e-04,-7.20e+00,
194,5.28e-04,-7.20e+00,
195,5.28e-04,-7.20e+00,
196,5.28e-04,-7.20e+00,
197,5.28e-04,-7.20e+00,
198,5.28e-04,-7.20e+00,
199,5.28e-04,-7.20e+00,
200,4.80e-04,-7.20e+00,
201,4.80e-04,-7.20e+00,
202,4.80e-04,-7.40e+00,
203,4.80e-04,-7.40e+00,
204,5.28e-04,-7.40e+00,
205,5.28e-04,-7.40e+00,
206,5.28e-04,-7.40e+00,
207,5.28e-04,-7.40e+00,
208,4.80e-04,-7.20e+00,
209,4.80e-04,-7.20e+00,
210,4.80e-04,-7.20e+00,
211,4.80e-04,-7.20e+00,
212,4.80e-04,-7.40e+00,
213,4.80e-04,-7.40e+00,
214,4.80e-04,-7.20e+00,
215,4.80e-04,-7.20e+00,
216,4.80e-04,-7.20e+00,
217,4.80e-04,-7.20e+00,
218,4.80e-04,-7.20e+00,
219,4.80e-04,-7.20e+00,
220,4.32e-04,-7.20e+00,
221,4.32e-04,-7.20e+00,
222,4.80e-04,-7.20e+00,
223,4.80e-04,-7.20e+00,
224,4.32e-04,-7.20e+00,
225,4.32e-04,-7.20e+00,
226,4.80e-04,-7.20e+00,
227,4.80e-04,-7.20e+00,
228,4.80e-04,-7.40e+00,
229,4.80e-04,-7.40e+00,
230,5.28e-04,-7.40e+00,
231,5.28e-04,-7.40e+00,
232,5.28e-04,-7.20e+00,
233,5.28e-04,-7.20e+00,
234,4.80e-04,-7.20e+00,
235,4.80e-04,-7.20e+00,
236,4.80e-04,-7.40e+00,
237,4.80e-04,-7.40e+00,
238,5.28e-04,-7.20e+00,
239,5.28e-04,-7.20e+00,
240,5.28e-04,-7.20e+00,
241,5.28e-04,-7.20e+00,
242,4.80e-04,-7.20e+00,
243,4.80e-04,-7.20e+00,
244,5.76e-04,-7.20e+00,
245,5.76e-04,-7.20e+00,
246,5.28e-04,-7.20e+00,
247,5.28e-04,-7.20e+00,
248,5.28e-04,-7.20e+00,
249,5.28e-04,-7.20e+00,
250,5.28e-04,-7.20e+00,
251,5.28e-04,-7.20e+00,
252,5.28e-04,-7.20e+00,
253,5.28e-04,-7.20e+00,
254,4.80e-04,-7.20e+00,
255,4.80e-04,-7.20e+00,
256,5.28e-04,-7.20e+00,
257,5.28e-04,-7.20e+00,
258,4.80e-04,-7.40e+00,
259,4.80e-04,-7.40e+00,
260,5.28e-04,-7.20e+00,
261,5.28e-04,-7.20e+00,
262,5.28e-04,-7.20e+00,
263,5.28e-04,-7.20e+00,
264,5.28e-04,-7.20e+00,
265,5.28e-04,-7.20e+00,
266,5.28e-04,-7.40e+00,
267,5.28e-04,-7.40e+00,
268,5.28e-04,-7.40e+00,
269,5.28e-04,-7.40e+00,
270,5.28e-04,-7.20e+00,
271,5.28e-04,-7.20e+00,
272,5.28e-04,-7.40e+00,
273,5.28e-04,-7.40e+00,
274,5.76e-04,-7.40e+00,
275,5.76e-04,-7.40e+00,
276,5.28e-04,-7.20e+00,
277,5.28e-04,-7.20e+00,
278,5.28e-04,-7.40e+00,
279,5.28e-04,-7.40e+00,
280,4.80e-04,-7.20e+00,
281,4.80e-04,-7.20e+00,
282,5.28e-04,-7.40e+00,
283,5.28e-04,-7.40e+00,
284,5.76e-04,-7.40e+00,
285,5.76e-04,-7.40e+00,
286,4.80e-04,-7.40e+00,
287,4.80e-04,-7.40e+00,
288,5.28e-04,-7.40e+00,
289,5.28e-04,-7.40e+00,
290,4.80e-04,-7.40e+00,
291,4.80e-04,-7.40e+00,
292,5.28e-04,-7.40e+00,
293,5.28e-04,-7.40e+00,
294,4.80e-04,-7.20e+00,
295,4.80e-04,-7.20e+00,
296,4.32e-04,-7.20e+00,
297,4.32e-04,-7.20e+00,
298,4.80e-04,-7.20e+00,
299,4.80e-04,-7.20e+00,
300,4.80e-04,-7.20e+00,
301,4.80e-04,-7.20e+00,
302,4.80e-04,-7.40e+00,
303,4.80e-04,-7.40e+00,
304,4.32e-04,-7.40e+00,
305,4.32e-04,-7.40e+00,
306,4.80e-04,-7.40e+00,
307,4.80e-04,-7.40e+00,
308,4.80e-04,-7.20e+00,
309,4.80e-04,-7.20e+00,
310,4.80e-04,-7.20e+00,
311,4.80e-04,-7.20e+00,
312,4.80e-04,-7.40e+00,
313,4.80e-04,-7.40e+00,
314,5.28e-04,-7.20e+00,
315,5.28e-04,-7.20e+00,
316,5.28e-04,-7.20e+00,
317,5.28e-04,-7.20e+00,
318,5.28e-04,-7.40e+00,
319,5.28e-04,-7.40e+00,
320,4.80e-04,-7.20e+00,
321,4.80e-04,-7.20e+00,
322,5.28e-04,-7.20e+00,
323,5.28e-04,-7.20e+00,
324,4.80e-04,-7.20e+00,
325,4.80e-04,-7.20e+00,
326,4.80e-04,-7.20e+00,
327,4.80e-04,-7.20e+00,
328,4.80e-04,-7.20e+00,
329,4.80e-04,-7.20e+00,
330,5.28e-04,-7.40e+00,
331,5.28e-04,-7.40e+00,
332,4.80e-04,-7.40e+00,
333,4.80e-04,-7.40e+00,
334,4.80e-04,-7.20e+00,
335,4.80e-04,-7.20e+00,
336,4.80e-04,-7.40e+00,
337,4.80e-04,-7.40e+00,
338,5.28e-04,-7.20e+00,
339,5.28e-04,-7.20e+00,
340,4.80e-04,-7.20e+00,
341,4.80e-04,-7.20e+00,
342,5.28e-04,-7.20e+00,
343,5.28e-04,-7.20e+00,
344,4.80e-04,-7.20e+00,
345,4.80e-04,-7.20e+00,
346,5.28e-04,-7.40e+00,
347,5.28e-04,-7.40e+00,
348,4.80e-04,-7.40e+00,
349,4.80e-04,-7.40e+00,
350,4.80e-04,-7.40e+00,
351,4.80e-04,-7.40e+00,
352,4.80e-04,-7.20e+00,
353,4.80e-04,-7.20e+00,
354,5.28e-04,-7.20e+00,
355,5.28e-04,-7.20e+00,
356,5.28e-04,-7.20e+00,
357,5.28e-04,-7.20e+00,
358,5.28e-04,-7.40e+00,
359,5.28e-04,-7.40e+00,
360,5.28e-04,-7.20e+00,
361,5.28e-04,-7.20e+00,
362,4.80e-04,-7.40e+00,
363,4.80e-04,-7.40e+00,
364,5.28e-04,-7.20e+00,
365,5.28e-04,-7.20e+00,
366,5.28e-04,-7.20e+00,
367,5.28e-04,-7.20e+00,
368,5.28e-04,-7.20e+00,
369,5.28e-04,-7.20e+00,
370,5.28e-04,-7.40e+00,
371,5.28e-04,-7.40e+00,
372,5.28e-04,-7.20e+00,
373,5.28e-04,-7.20e+00,
374,5.28e-04,-7.20e+00,
375,5.28e-04,-7.20e+00,
376,5.28e-04,-7.20e+00,
377,5.28e-04,-7.20e+00,
378,5.76e-04,-7.20e+00,
379,5.76e-04,-7.20e+00,
380,5.28e-04,-7.40e+00,
381,5.28e-04,-7.40e+00,
382,5.28e-04,-7.20e+00,
383,5.28e-04,-7.20e+00,
384,5.28e-04,-7.20e+00,
385,5.28e-04,-7.20e+00,
386,5.28e-04,-7.40e+00,
387,5.28e-04,-7.40e+00,
388,5.28e-04,-7.20e+00,
389,5.28e-04,-7.20e+00,
390,5.76e-04,-7.40e+00,
391,5.76e-04,-7.40e+00,
392,4.80e-04,-7.40e+00,
393,4.80e-04,-7.40e+00,
394,5.76e-04,-7.20e+00,
395,5.76e-04,-7.20e+00,
396,5.76e-04,-7.40e+00,
397,5.76e-04,-7.40e+00,
398,5.28e-04,-7.40e+00,
399,5.28e-04,-7.40e+00,
400,5.28e-04,-7.40e+00,
401,5.28e-04,-7.40e+00,
402,4.80e-04,-7.20e+00,
403,4.80e-04,-7.20e+00,
404,5.28e-04,-7.20e+00,
405,5.28e-04,-7.20e+00,
406,5.28e-04,-7.40e+00,
407,5.28e-04,-7.40e+00,
408,4.80e-04,-7.40e+00,
409,4.80e-04,-7.40e+00,
410,5.28e-04,-7.40e+00,
411,5.28e-04,-7.40e+00,
412,5.28e-04,-7.40e+00,
413,5.28e-04,-7.40e+00,
414,5.28e-04,-7.20e+00,
415,5.28e-04,-7.20e+00,
416,4.80e-04,-7.20e+00,
417,4.80e-04,-7.20e+00,
418,5.28e-04,-7.20e+00,
419,5.28e-04,-7.20e+00,
420,5.28e-04,-7.20e+00,
421,5.28e-04,-7.20e+00,
422,5.28e-04,-7.20e+00,
423,5.28e-04,-7.20e+00,
424,5.28e-04,-7.20e+00,
425,5.28e-04,-7.20e+00,
426,5.28e-04,-7.20e+00,
427,5.28e-04,-7.20e+00,
428,5.28e-04,-7.20e+00,
429,5.28e-04,-7.20e+00,
430,4.80e-04,-7.20e+00,
431,4.80e-04,-7.20e+00,
432,4.80e-04,-7.20e+00,
433,4.80e-04,-7.20e+00,
434,5.28e-04,-7.20e+00,
435,5.28e-04,-7.20e+00,
436,4.80e-04,-7.20e+00,
437,4.80e-04,-7.20e+00,
438,4.80e-04,-7.40e+00,
439,4.80e-04,-7.40e+00,
440,5.28e-04,-7.40e+00,
441,5.28e-04,-7.40e+00,
442,4.80e-04,-7.40e+00,
443,4.80e-04,-7.40e+00,
444,4.80e-04,-7.40e+00,
445,4.80e-04,-7.40e+00,
446,4.80e-04,-7.20e+00,
447,4.80e-04,-7.20e+00,
448,5.28e-04,-7.40e+00,
449,5.28e-04,-7.40e+00,
450,5.28e-04,-7.20e+00,
451,5.28e-04,-7.20e+00,
452,5.28e-04,-7.20e+00,
453,5.28e-04,-7.20e+00,
454,5.28e-04,-7.20e+00,
455,5.28e-04,-7.20e+00,
456,4.80e-04,-7.20e+00,
457,4.80e-04,-7.20e+00,
458,5.28e-04,-7.40e+00,
459,5.28e-04,-7.40e+00,
460,5.28e-04,-7.20e+00,
461,5.28e-04,-7.20e+00,
462,5.28e-04,-7.40e+00,
463,5.28e-04,-7.40e+00,
464,5.76e-04,-7.20e+00,
465,5.76e-04,-7.20e+00,
466,5.28e-04,-7.40e+00,
467,5.28e-04,-7.40e+00,
468,4.80e-04,-7.20e+00,
469,4.80e-04,-7.20e+00,
470,5.76e-04,-7.20e+00,
471,5.76e-04,-7.20e+00,
472,4.80e-04,-7.20e+00,
473,4.80e-04,-7.20e+00,
474,5.28e-04,-7.20e+00,
475,5.28e-04,-7.20e+00,
476,5.28e-04,-7.20e+00,
477,5.28e-04,-7.20e+00,
478,5.28e-04,-7.20e+00,
479,5.28e-04,-7.20e+00,
480,5.28e-04,-7.20e+00,
481,5.28e-04,-7.20e+00,
482,5.28e-04,-7.20e+00,
483,5.28e-04,-7.20e+00,
484,4.80e-04,-7.20e+00,
485,4.80e-04,-7.20e+00,
486,5.28e-04,-7.20e+00,
487,5.28e-04,-7.20e+00,
488,5.28e-04,-7.20e+00,
489,5.28e-04,-7.20e+00,
490,5.28e-04,-7.20e+00,
491,5.28e-04,-7.20e+00,
492,5.28e-04,-7.20e+00,
493,5.28e-04,-7.20e+00,
494,5.28e-04,-7.20e+00,
495,5.28e-04,-7.20e+00,
496,5.28e-04,-7.20e+00,
497,5.28e-04,-7.20e+00,
498,5.76e-04,-7.20e+00,
499,5.76e-04,-7.20e+00,
500,5.28e-04,-7.20e+00,
501,5.28e-04,-7.20e+00,
502,4.80e-04,-7.40e+00,
503,4.80e-04,-7.40e+00,
504,5.28e-04,-7.20e+00,
505,5.28e-04,-7.20e+00,
506,4.80e-04,-7.20e+00,
507,4.80e-04,-7.20e+00,
508,4.80e-04,-7.20e+00,
509,4.80e-04,-7.20e+00,
510,4.80e-04,-7.40e+00,
511,4.80e-04,-7.40e+00,
512,4.80e-04,-7.20e+00,
513,4.80e-04,-7.20e+00,
514,4.32e-04,-7.20e+00,
515,4.32e-04,-7.20e+00,
516,4.80e-04,-7.20e+00,
517,4.80e-04,-7.20e+00,
518,4.80e-04,-7.20e+00,
519,4.80e-04,-7.20e+00,
520,4.32e-04,-7.20e+00,
521,4.32e-04,-7.20e+00,
522,4.80e-04,-7.40e+00,
523,4.80e-04,-7.40e+00,
524,4.80e-04,-7.20e+00,
525,4.80e-04,-7.20e+00,
526,4.80e-04,-7.40e+00,
527,4.80e-04,-7.40e+00,
528,4.80e-04,-7.20e+00,
529,4.80e-04,-7.20e+00,
530,4.80e-04,-7.20e+00,
531,4.80e-04,-7.20e+00,
532,4.80e-04,-7.20e+00,
533,4.80e-04,-7.20e+00,
534,5.28e-04,-7.20e+00,
535,5.28e-04,-7.20e+00,
536,4.80e-04,-7.20e+00,
537,4.80e-04,-7.20e+00,
538,4.80e-04,-7.20e+00,
539,4.80e-04,-7.20e+00,
540,4.80e-04,-7.20e+00,
541,4.80e-04,-7.20e+00,
542,5.28e-04,-7.20e+00,
543,5.28e-04,-7.20e+00,
544,4.80e-04,-7.20e+00,
545,4.80e-04,-7.20e+00,
546,4.80e-04,-7.20e+00,
547,4.80e-04,-7.20e+00,
548,4.80e-04,-7.20e+00,
549,4.80e-04,-7.20e+00,
550,5.28e-04,-7.20e+00,
551,5.28e-04,-7.20e+00,
552,4.80e-04,-7.40e+00,
553,4.80e-04,-7.40e+00,
554,4.80e-04,-7.20e+00,
555,4.80e-04,-7.20e+00,
556,5.28e-04,-7.40e+00,
557,5.28e-04,-7.40e+00,
558,5.28e-04,-7.20e+00,
559,5.28e-04,-7.20e+00,
560,5.28e-04,-7.40e+00,
561,5.28e-04,-7.40e+00,
562,4.80e-04,-7.40e+00,
563,4.80e-04,-7.40e+00,
564,5.28e-04,-7.20e+00,
565,5.28e-04,-7.20e+00,
566,5.28e-04,-7.20e+00,
567,5.28e-04,-7.20e+00,
568,5.28e-04,-7.40e+00,
569,5.28e-04,-7.40e+00,
570,5.28e-04,-7.40e+00,
571,5.28e-04,-7.40e+00,
572,5.76e-04,-7.20e+00,
573,5.76e-04,-7.20e+00,
574,5.76e-04,5.00e+00,
575,5.76e-04,5.00e+00,
576,5.28e-04,1.40e+01,
577,5.28e-04,1.40e+01,
578,4.80e-04,1.68e+01,
579,4.80e-04,1.68e+01,
580,4.80e-04,1.90e+01,
581,4.80e-04,1.90e+01,
582,5.28e-04,1.98e+01,
583,5.28e-04,1.98e+01,
584,5.28e-04,2.02e+01,
585,5.28e-04,2.02e+01,
586,5.76e-04,2.04e+01,
587,5.76e-04,2.04e+01,
588,5.28e-04,2.06e+01,
589,5.28e-04,2.06e+01,
590,5.28e-04,2.04e+01,
591,5.28e-04,2.04e+01,
592,5.28e-04,2.04e+01,
593,5.28e-04,2.04e+01,
594,5.76e-04,2.04e+01,
595,5.76e-04,2.04e+01,
596,5.28e-04,2.04e+01,
597,5.28e-04,2.04e+01,
598,5.28e-04,2.06e+01,
599,5.28e-04,2.06e+01,
600,5.28e-04,2.04e+01,
601,5.28e-04,2.04e+01,
602,4.80e-04,2.04e+01,
603,4.80e-04,2.04e+01,
604,5.28e-04,2.04e+01,
605,5.28e-04,2.04e+01,
606,5.28e-04,2.04e+01,
607,5.28e-04,2.04e+01,
608,4.80e-04,2.04e+01,
609,4.80e-04,2.04e+01,
610,5.28e-04,2.04e+01,
611,5.28e-04,2.04e+01,
612,5.28e-04,2.04e+01,
613,5.28e-04,2.04e+01,
614,5.28e-04,2.06e+01,
615,5.28e-04,2.06e+01,
616,5.28e-04,2.06e+01,
617,5.28e-04,2.06e+01,
618,5.28e-04,2.06e+01,
619,5.28e-04,2.06e+01,
620,5.28e-04,2.06e+01,
621,5.28e-04,2.06e+01,
622,4.32e-04,2.06e+01,
623,4.32e-04,2.06e+01,
624,4.80e-04,2.04e+01,
625,4.80e-04,2.04e+01,
626,4.80e-04,2.06e+01,
627,4.80e-04,2.06e+01,
628,4.80e-04,2.04e+01,
629,4.80e-04,2.04e+01,
630,4.80e-04,2.04e+01,
631,4.80e-04,2.04e+01,
632,4.80e-04,2.04e+01,
633,4.80e-04,2.04e+01,
634,5.28e-04,2.04e+01,
635,5.28e-04,2.04e+01,
636,5.28e-04,2.06e+01,
637,5.28e-04,2.06e+01,
638,5.28e-04,2.06e+01,
639,5.28e-04,2.06e+01,
640,5.28e-04,2.04e+01,
641,5.28e-04,2.04e+01,
642,5.28e-04,2.04e+01,
643,5.28e-04,2.04e+01,
644,5.28e-04,2.04e+01,
645,5.28e-04,2.04e+01,
646,4.80e-04,2.06e+01,
647,4.80e-04,2.06e+01,
648,5.76e-04,2.04e+01,
649,5.76e-04,2.04e+01,
650,5.28e-04,2.04e+01,
651,5.28e-04,2.04e+01,
652,4.80e-04,2.06e+01,
653,4.80e-04,2.06e+01,
654,5.28e-04,2.04e+01,
655,5.28e-04,2.04e+01,
656,5.76e-04,2.06e+01,
657,5.76e-04,2.06e+01,
658,5.28e-04,2.04e+01,
659,5.28e-04,2.04e+01,
660,5.28e-04,2.04e+01,
661,5.28e-04,2.04e+01,
662,5.28e-04,2.04e+01,
663,5.28e-04,2.04e+01,
664,5.28e-04,2.06e+01,
665,5.28e-04,2.06e+01,
666,5.28e-04,2.04e+01,
667,5.28e-04,2.04e+01,
668,5.76e-04,2.04e+01,
669,5.76e-04,2.04e+01,
670,5.76e-04,2.06e+01,
671,5.76e-04,2.06e+01,
672,5.28e-04,2.04e+01,
673,5.28e-04,2.04e+01,
674,5.76e-04,2.06e+01,
675,5.76e-04,2.06e+01,
676,5.28e-04,2.06e+01,
677,5.28e-04,2.06e+01,
678,5.76e-04,2.06e+01,
679,5.76e-04,2.06e+01,
680,5.76e-04,2.06e+01,
681,5.76e-04,2.06e+01,
682,5.76e-04,2.06e+01,
683,5.76e-04,2.06e+01,
684,5.28e-04,2.04e+01,
685,5.28e-04,2.04e+01,
686,5.28e-04,2.04e+01,
687,5.28e-04,2.04e+01,
688,5.76e-04,2.04e+01,
689,5.76e-04,2.04e+01,
690,5.28e-04,2.04e+01,
691,5.28e-04,2.04e+01,
692,5.28e-04,2.04e+01,
693,5.28e-04,2.04e+01,
694,5.28e-04,2.04e+01,
695,5.28e-04,2.04e+01,
696,5.28e-04,2.02e+01,
697,5.28e-04,2.02e+01,
698,5.28e-04,2.04e+01,
699,5.28e-04,2.04e+01,
700,4.80e-04,2.02e+01,
701,4.80e-04,2.02e+01,
702,5.28e-04,2.04e+01,
703,5.28e-04,2.04e+01,
704,5.28e-04,2.04e+01,
705,5.28e-04,2.04e+01,
706,5.28e-04,2.04e+01,
707,5.28e-04,2.04e+01,
708,5.76e-04,2.04e+01,
709,5.76e-04,2.04e+01,
710,4.80e-04,2.04e+01,
711,4.80e-04,2.04e+01,
712,5.28e-04,2.04e+01,
713,5.28e-04,2.04e+01,
714,5.28e-04,2.04e+01,
715,5.28e-04,2.04e+01,
716,4.80e-04,2.04e+01,
717,4.80e-04,2.04e+01,
718,5.28e-04,2.04e+01,
719,5.28e-04,2.04e+01,
720,5.28e-04,2.04e+01,
721,5.28e-04,2.04e+01,
722,5.28e-04,2.04e+01,
723,5.28e-04,2.04e+01,
724,5.28e-04,2.06e+01,
725,5.28e-04,2.06e+01,
726,5.28e-04,2.04e+01,
727,5.28e-04,2.04e+01,
728,5.28e-04,2.06e+01,
729,5.28e-04,2.06e+01,
730,5.28e-04,2.04e+01,
731,5.28e-04,2.04e+01,
732,5.28e-04,2.06e+01,
733,5.28e-04,2.06e+01,
734,5.28e-04,2.04e+01,
735,5.28e-04,2.04e+01,
736,5.28e-04,2.04e+01,
737,5.28e-04,2.04e+01,
738,5.28e-04,2.04e+01,
739,5.28e-04,2.04e+01,
740,5.28e-04,2.04e+01,
741,5.28e-04,2.04e+01,
742,5.28e-04,2.04e+01,
743,5.28e-04,2.04e+01,
744,4.80e-04,2.04e+01,
745,4.80e-04,2.04e+01,
746,4.80e-04,2.04e+01,
747,4.80e-04,2.04e+01,
748,4.80e-04,2.04e+01,
749,4.80e-04,2.04e+01,
750,4.80e-04,2.06e+01,
751,4.80e-04,2.06e+01,
752,4.80e-04,2.04e+01,
753,4.80e-04,2.04e+01,
754,4.80e-04,2.04e+01,
755,4.80e-04,2.04e+01,
756,4.32e-04,2.04e+01,
757,4.32e-04,2.04e+01,
758,4.32e-04,2.04e+01,
759,4.32e-04,2.04e+01,
760,4.80e-04,2.06e+01,
761,4.80e-04,2.06e+01,
762,3.84e-04,2.06e+01,
763,3.84e-04,2.06e+01,
764,3.84e-04,2.04e+01,
765,3.84e-04,2.04e+01,
766,3.84e-04,2.06e+01,
767,3.84e-04,2.06e+01,
768,3.36e-04,2.04e+01,
769,3.36e-04,2.04e+01,
770,2.88e-04,2.04e+01,
771,2.88e-04,2.04e+01,
772,2.88e-04,2.04e+01,
773,2.88e-04,2.04e+01,
774,2.40e-04,2.06e+01,
775,2.40e-04,2.06e+01,
776,2.40e-04,2.04e+01,
777,2.40e-04,2.04e+01,
778,1.44e-04,2.06e+01,
779,1.44e-04,2.06e+01,
780,9.60e-05,2.06e+01,
781,9.60e-05,2.06e+01,
782,1.44e-04,2.06e+01,
783,1.44e-04,2.06e+01,
784,1.44e-04,2.06e+01,
785,1.44e-04,2.06e+01,
786,9.60e-05,2.06e+01,
787,9.60e-05,2.06e+01,
