#Thorlabs FTS
[SpectrumHeader]
#Date;20240514
#Time;13075207
#GMTTime;12075207
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;200.000000
#TriggerMode;0
#InterferometerSerial;M00454179
#Source;
#AirMeasureOpt;0
#WnrMin;8997.765625
#WnrMax;20024.632813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS175
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
5.117576904e+02;2.445111051e-03
5.119166565e+02;2.142362995e-03
5.120756226e+02;3.529958427e-03
5.122345581e+02;1.915302011e-03
5.123935547e+02;3.252439434e-03
5.125525513e+02;1.385492855e-03
5.127114868e+02;3.782248357e-03
5.128704834e+02;6.286227144e-04
5.130295410e+02;2.773088170e-03
5.131885376e+02;3.151523415e-03
5.133475342e+02;-8.598886197e-04
5.135065918e+02;5.018469878e-03
5.136656494e+02;1.335034845e-03
5.138246460e+02;5.024776910e-04
5.139837036e+02;3.883164376e-03
5.141428223e+02;2.501876443e-04
5.143018799e+02;1.612553955e-03
5.144609375e+02;4.009309690e-03
5.146200562e+02;4.766179714e-03
5.147791138e+02;3.933622502e-03
5.149382324e+02;4.791408777e-03
5.150973511e+02;2.192821121e-03
5.152564697e+02;2.318966202e-03
5.154155884e+02;1.663011964e-03
5.155747070e+02;1.587324892e-03
5.157338867e+02;-2.802522155e-03
5.158930054e+02;2.445111051e-03
5.160521851e+02;-2.291634737e-04
5.162113647e+02;2.419882221e-03
5.163705444e+02;5.295988638e-03
5.165297241e+02;1.360263908e-03
5.166889038e+02;4.267906770e-04
5.168480835e+02;6.033937098e-04
5.170073242e+02;3.807477420e-03
5.171665649e+02;8.304547518e-04
5.173257446e+02;1.536866883e-03
5.174849854e+02;1.688241027e-03
5.176442261e+02;2.192821121e-03
5.178034668e+02;5.623965990e-03
5.179627686e+02;4.841866903e-03
5.181220093e+02;4.160683602e-03
5.182813110e+02;3.605645383e-03
5.184405518e+02;2.243279014e-03
5.185998535e+02;7.295387331e-04
5.187591553e+02;3.126294352e-03
5.189184570e+02;-1.030184430e-04
5.190777588e+02;2.117134165e-03
5.192371216e+02;-1.591529814e-03
5.193964233e+02;3.126294352e-03
5.195557861e+02;2.293737140e-03
5.197150879e+02;4.835559594e-05
5.198744507e+02;1.461179927e-03
5.200338135e+02;-5.256043005e-05
5.201931763e+02;1.612553955e-03
5.203525391e+02;1.745006302e-04
5.205119629e+02;2.344195032e-03
5.206713257e+02;1.410721918e-03
5.208307495e+02;-5.823695683e-04
5.209901733e+02;5.876256153e-03
5.211495972e+02;2.419882221e-03
5.213090210e+02;2.495569177e-03
5.214684448e+02;1.637782902e-03
5.216278687e+02;3.511036630e-04
5.217873535e+02;1.940531074e-03
5.219467773e+02;6.708812900e-03
5.221062622e+02;2.874004189e-03
5.222657471e+02;5.529357004e-04
5.224252319e+02;2.445111051e-03
5.225847168e+02;5.926713813e-03
5.227442017e+02;-5.256043005e-05
5.229036865e+02;3.706561401e-03
5.230632324e+02;3.883164376e-03
5.232227173e+02;1.612553955e-03
5.233822632e+02;1.240426063e-04
5.235418091e+02;-3.805375018e-04
5.237013550e+02;2.394653158e-03
5.238609009e+02;2.369424095e-03
5.240204468e+02;8.304547518e-04
5.241800537e+02;5.781647051e-04
5.243395996e+02;-9.355756338e-04
5.244992065e+02;2.344195032e-03
5.246588135e+02;3.227210371e-03
5.248183594e+02;2.243279014e-03
5.249780273e+02;2.344195032e-03
5.251376343e+02;2.218050184e-03
5.252972412e+02;-2.726834966e-03
5.254568481e+02;-1.364468713e-03
5.256165161e+02;1.814385992e-03
5.257761841e+02;2.445111051e-03
5.259357910e+02;3.252439434e-03
5.260954590e+02;3.731790464e-03
5.262551270e+02;2.974920208e-03
5.264148560e+02;8.304547518e-04
5.265745239e+02;1.284576836e-03
5.267341919e+02;3.529958427e-03
5.268939209e+02;5.119385663e-03
5.270536499e+02;1.965760021e-03
5.272133789e+02;1.965760021e-03
5.273731079e+02;5.623965990e-03
5.275328369e+02;3.000149271e-03
5.276925659e+02;6.330377888e-03
5.278522949e+02;4.917553626e-03
5.280120850e+02;-1.288781757e-03
5.281718140e+02;1.637782902e-03
5.283316040e+02;4.589576740e-03
5.284913940e+02;2.874004189e-03
5.286511841e+02;5.825798027e-03
5.288109741e+02;1.208889880e-03
5.289707642e+02;-3.553084971e-04
5.291306152e+02;-3.553084971e-04
5.292904053e+02;7.547677378e-04
5.294502563e+02;2.949691145e-03
5.296101074e+02;6.538517191e-04
5.297699585e+02;-2.291634737e-04
5.299298096e+02;4.564347677e-03
5.300896606e+02;5.195072852e-03
5.302495117e+02;1.890073065e-03
5.304094238e+02;4.772486864e-04
5.305692749e+02;8.052257472e-04
5.307291870e+02;2.318966202e-03
5.308890991e+02;1.158431871e-03
5.310490112e+02;7.295387331e-04
5.312089233e+02;4.015616723e-04
5.313688354e+02;1.612553955e-03
5.315287476e+02;6.790807238e-04
5.316887207e+02;-7.085145917e-04
5.318486328e+02;3.429042408e-03
5.320086060e+02;6.834958214e-03
5.321685791e+02;2.117134165e-03
5.323285522e+02;5.277066957e-04
5.324885254e+02;1.521098800e-02
5.326484985e+02;-1.768132788e-03
5.328084717e+02;6.330377888e-03
5.329685059e+02;1.965760021e-03
5.331285400e+02;-2.543924784e-04
5.332885132e+02;-2.733142355e-05
5.334485474e+02;1.763927983e-03
5.336085815e+02;-8.598886197e-04
5.337686157e+02;2.041446976e-03
5.339286499e+02;8.556837565e-04
5.340887451e+02;2.949691145e-03
5.342487793e+02;-9.608046385e-04
5.344088745e+02;3.883164376e-03
5.345689697e+02;3.656103509e-03
5.347290649e+02;3.328126390e-03
5.348891602e+02;-3.048504877e-04
5.350492554e+02;2.066676039e-03
5.352093506e+02;-2.543924784e-04
5.353694458e+02;5.277066957e-04
5.355296021e+02;2.066676039e-03
5.356897583e+02;-7.589726010e-04
5.358498535e+02;3.050607396e-03
5.360100098e+02;4.261599388e-03
5.361701660e+02;-1.641987823e-03
5.363303223e+02;2.091905102e-03
5.364905396e+02;2.293737140e-03
5.366506958e+02;7.011561189e-03
5.368109131e+02;2.949691145e-03
5.369710693e+02;-6.075985730e-04
5.371312866e+02;-2.733142355e-05
5.372915039e+02;2.823546296e-03
5.374517212e+02;1.410721918e-03
5.376119385e+02;1.612553955e-03
5.377721558e+02;2.394653158e-03
5.379324341e+02;3.050607396e-03
5.380926514e+02;2.621714259e-03
5.382529297e+02;1.940531074e-03
5.384132080e+02;1.915302011e-03
5.385734863e+02;1.032286789e-03
5.387337646e+02;2.419882221e-03
5.388940430e+02;1.511637936e-03
5.390543213e+02;8.809127612e-04
5.392146606e+02;5.724881776e-03
5.393749390e+02;2.167592058e-03
5.395352783e+02;4.520196817e-04
5.396956177e+02;3.656103509e-03
5.398559570e+02;1.915302011e-03
5.400162964e+02;3.258746583e-04
5.401766357e+02;1.637782902e-03
5.403369751e+02;8.304547518e-04
5.404973755e+02;2.823546296e-03
5.406577148e+02;1.562095946e-03
5.408181152e+02;4.015616723e-04
5.409785156e+02;1.587324892e-03
5.411389160e+02;3.731790464e-03
5.412993164e+02;3.151523415e-03
5.414597168e+02;2.773088170e-03
5.416201172e+02;1.789157046e-03
5.417805786e+02;7.295387331e-04
5.419409790e+02;-5.319115589e-04
5.421014404e+02;1.107973862e-03
5.422619019e+02;1.309805899e-03
5.424223633e+02;5.270759575e-03
5.425828247e+02;1.839615055e-03
5.427432861e+02;-2.102417056e-06
5.429037476e+02;3.050607396e-03
5.430642700e+02;1.259347890e-03
5.432247314e+02;4.520196817e-04
5.433852539e+02;2.697401214e-03
5.435457764e+02;1.789157046e-03
5.437062988e+02;5.277066957e-04
5.438668213e+02;1.663011964e-03
5.440273438e+02;3.656103509e-03
5.441879272e+02;1.612553955e-03
5.443484497e+02;4.412973765e-03
5.445090332e+02;4.513889551e-03
5.446695557e+02;1.208889880e-03
5.448301392e+02;-5.823695683e-04
5.449907227e+02;1.360263908e-03
5.451513062e+02;1.158431871e-03
5.453118896e+02;-4.562245158e-04
5.454725342e+02;1.745006302e-04
5.456331177e+02;1.511637936e-03
5.457937622e+02;-7.842016057e-04
5.459543457e+02;2.344195032e-03
5.461149902e+02;1.057515852e-03
5.462756348e+02;1.990989083e-03
5.464362793e+02;8.809127612e-04
5.465969238e+02;1.763927983e-03
5.467576294e+02;1.864844002e-03
5.469182739e+02;3.511036630e-04
5.470789795e+02;-5.319115589e-04
5.472396240e+02;-1.364468713e-03
5.474003296e+02;3.201981308e-03
5.475610352e+02;1.208889880e-03
5.477217407e+02;-7.589726010e-04
5.478824463e+02;2.848775126e-03
5.480432129e+02;3.000149271e-03
5.482039185e+02;2.823546296e-03
5.483646851e+02;6.033937098e-04
5.485253906e+02;1.410721918e-03
5.486861572e+02;2.312658944e-05
5.488469238e+02;7.087248378e-03
5.490076904e+02;-5.571405636e-04
5.491684570e+02;-7.778943109e-05
5.493292847e+02;3.151523415e-03
5.494900513e+02;3.252439434e-03
5.496508789e+02;-4.814535205e-04
5.498116455e+02;1.234118827e-03
5.499724731e+02;1.814385992e-03
5.501333008e+02;5.169843789e-03
5.502941284e+02;8.304547518e-04
5.504549561e+02;1.612553955e-03
5.506157837e+02;8.809127612e-04
5.507766724e+02;-3.048504877e-04
5.509375000e+02;2.192821121e-03
5.510983887e+02;3.630874446e-03
5.512592773e+02;2.823546296e-03
5.514201660e+02;3.511036630e-04
5.515810547e+02;4.835559594e-05
5.517419434e+02;-2.733142355e-05
5.519028320e+02;4.715721589e-03
5.520637817e+02;2.268508077e-03
5.522246704e+02;4.009309690e-03
5.523856201e+02;1.997296349e-04
5.525465088e+02;-1.641987823e-03
5.527074585e+02;3.328126390e-03
5.528684082e+02;-4.309955111e-04
5.530293579e+02;2.924462315e-03
5.531903687e+02;-9.608046385e-04
5.533513184e+02;1.133202808e-03
5.535123291e+02;1.511637936e-03
5.536732788e+02;6.658355240e-03
5.538342896e+02;3.511036630e-04
5.539953003e+02;1.745006302e-04
5.541563110e+02;-3.048504877e-04
5.543173218e+02;2.949691145e-03
5.544783325e+02;1.713469974e-03
5.546393433e+02;2.874004189e-03
5.548004150e+02;2.899233252e-03
5.549614868e+02;2.016218146e-03
5.551224976e+02;4.665263463e-03
5.552835693e+02;3.454271471e-03
5.554446411e+02;4.135454539e-03
5.556057129e+02;9.881360893e-05
5.557667847e+02;2.091905102e-03
5.559279175e+02;5.781647051e-04
5.560889893e+02;2.312658944e-05
5.562501221e+02;-1.541071804e-03
5.564111938e+02;-5.571405636e-04
5.565723267e+02;1.562095946e-03
5.567334595e+02;2.312658944e-05
5.568945923e+02;2.899233252e-03
5.570557251e+02;-1.490613795e-03
5.572169189e+02;3.101065289e-03
5.573780518e+02;3.252439434e-03
5.575392456e+02;5.277066957e-04
5.577003784e+02;1.637782902e-03
5.578615723e+02;1.133202808e-03
5.580227661e+02;2.445111051e-03
5.581839600e+02;-3.300794924e-04
5.583451538e+02;2.312658944e-05
5.585063477e+02;2.369424095e-03
5.586676025e+02;3.763326677e-04
5.588287964e+02;1.965760021e-03
5.589900513e+02;3.984080628e-03
5.591513062e+02;3.025378333e-03
5.593125610e+02;1.284576836e-03
5.594738159e+02;1.587324892e-03
5.596350708e+02;-1.162636676e-03
5.597963257e+02;2.218050184e-03
5.599575806e+02;1.335034845e-03
5.601188965e+02;3.353355452e-03
5.602801514e+02;-3.805375018e-04
5.604414673e+02;5.977171939e-03
5.606027832e+02;3.378584282e-03
5.607640991e+02;6.790807238e-04
5.609254150e+02;1.309805899e-03
5.610867310e+02;3.006456536e-04
5.612481079e+02;3.328126390e-03
5.614094238e+02;1.990989083e-03
5.615708008e+02;5.529357004e-04
5.617321167e+02;1.158431871e-03
5.618934937e+02;1.461179927e-03
5.620548706e+02;2.142362995e-03
5.622162476e+02;-1.843819860e-03
5.623776245e+02;2.066676039e-03
5.625390625e+02;8.304547518e-04
5.627004395e+02;3.378584282e-03
5.628618164e+02;2.142362995e-03
5.630232544e+02;-3.553084971e-04
5.631846924e+02;-6.328275776e-04
5.633461304e+02;3.454271471e-03
5.635075684e+02;2.243279014e-03
5.636690063e+02;4.892324563e-03
5.638304443e+02;-5.256043005e-05
5.639918823e+02;4.412973765e-03
5.641533813e+02;4.520196817e-04
5.643148804e+02;2.117134165e-03
5.644763184e+02;1.536866883e-03
5.646378174e+02;2.520798240e-03
5.647993164e+02;2.243279014e-03
5.649608154e+02;9.881360893e-05
5.651223145e+02;8.556837565e-04
5.652838745e+02;3.252439434e-03
5.654453735e+02;1.240426063e-04
5.656069336e+02;1.745006302e-04
5.657684326e+02;1.240426063e-04
5.659299927e+02;9.818287799e-04
5.660915527e+02;-2.121338854e-03
5.662531128e+02;1.234118827e-03
5.664146729e+02;1.990989083e-03
5.665762939e+02;-9.103466291e-04
5.667378540e+02;-1.944735879e-03
5.668994751e+02;1.536866883e-03
5.670610352e+02;7.799967425e-04
5.672226563e+02;2.142362995e-03
5.673842773e+02;1.461179927e-03
5.675458984e+02;4.160683602e-03
5.677075195e+02;2.848775126e-03
5.678691406e+02;7.799967425e-04
5.680307617e+02;1.839615055e-03
5.681924438e+02;3.378584282e-03
5.683540649e+02;1.997296349e-04
5.685157471e+02;-5.066825543e-04
5.686774292e+02;-2.102417056e-06
5.688391113e+02;2.192821121e-03
5.690007935e+02;-6.832855870e-04
5.691624756e+02;2.192821121e-03
5.693241577e+02;1.637782902e-03
5.694859009e+02;6.033937098e-04
5.696475830e+02;3.757019527e-03
5.698093262e+02;4.520196817e-04
5.699710693e+02;-5.571405636e-04
5.701328125e+02;2.974920208e-03
5.702945557e+02;4.211141728e-03
5.704562988e+02;-5.256043005e-05
5.706180420e+02;5.523049738e-03
5.707797852e+02;4.059767351e-03
5.709415894e+02;1.536866883e-03
5.711033325e+02;8.052257472e-04
5.712651367e+02;-2.291634737e-04
5.714269409e+02;3.605645383e-03
5.715887451e+02;2.470340114e-03
5.717505493e+02;7.295387331e-04
5.719123535e+02;1.309805899e-03
5.720742188e+02;4.034538288e-03
5.722360229e+02;-2.039344690e-04
5.723978271e+02;2.848775126e-03
5.725596924e+02;2.495569177e-03
5.727215576e+02;4.135454539e-03
5.728834229e+02;2.470340114e-03
5.730452881e+02;2.293737140e-03
5.732071533e+02;-1.534764451e-04
5.733690186e+02;9.818287799e-04
5.735308838e+02;2.848775126e-03
5.736928101e+02;8.052257472e-04
5.738547363e+02;1.492716110e-04
5.740166016e+02;2.495569177e-03
5.741785278e+02;1.385492855e-03
5.743404541e+02;1.410721918e-03
5.745023804e+02;2.546027070e-03
5.746643066e+02;-9.355756338e-04
5.748262939e+02;2.924462315e-03
5.749882202e+02;3.511036630e-04
5.751501465e+02;1.562095946e-03
5.753121338e+02;5.024776910e-04
5.754741211e+02;8.304547518e-04
5.756361084e+02;6.538517191e-04
5.757980957e+02;3.681332339e-03
5.759600830e+02;5.195072852e-03
5.761220703e+02;-2.039344690e-04
5.762840576e+02;4.942782689e-03
5.764461060e+02;-6.832855870e-04
5.766080933e+02;1.864844002e-03
5.767701416e+02;-3.553084971e-04
5.769321899e+02;3.006456536e-04
5.770942383e+02;3.454271471e-03
5.772562866e+02;1.057515852e-03
5.774183350e+02;1.915302011e-03
5.775803833e+02;3.258746583e-04
5.777424927e+02;-2.733142355e-05
5.779045410e+02;5.024776910e-04
5.780666504e+02;1.335034845e-03
5.782287598e+02;1.511637936e-03
5.783908081e+02;2.312658944e-05
5.785529175e+02;1.309805899e-03
5.787150269e+02;2.369424095e-03
5.788771973e+02;1.309805899e-03
5.790393066e+02;7.547677378e-04
5.792014160e+02;3.706561401e-03
5.793635864e+02;-2.323170891e-03
5.795257568e+02;-5.066825543e-04
5.796878662e+02;7.295387331e-04
5.798500366e+02;2.874004189e-03
5.800122070e+02;-9.608046385e-04
5.801743774e+02;7.799967425e-04
5.803366089e+02;1.486408873e-03
5.804987793e+02;2.293737140e-03
5.806610107e+02;1.133202808e-03
5.808231812e+02;-6.832855870e-04
5.809854126e+02;-1.534764451e-04
5.811476440e+02;2.369424095e-03
5.813098755e+02;4.816637840e-03
5.814721069e+02;2.312658944e-05
5.816343384e+02;3.511036630e-04
5.817965698e+02;3.908393439e-03
5.819588013e+02;2.066676039e-03
5.821210938e+02;3.328126390e-03
5.822833862e+02;3.504729364e-03
5.824456177e+02;1.385492855e-03
5.826079102e+02;1.511637936e-03
5.827702026e+02;5.781647051e-04
5.829324951e+02;4.084996413e-03
5.830947876e+02;2.747859107e-03
5.832571411e+02;-1.667216769e-03
5.834194336e+02;1.057515852e-03
5.835817871e+02;2.445111051e-03
5.837440796e+02;1.435950864e-03
5.839064331e+02;-1.389697776e-03
5.840687866e+02;-5.066825543e-04
5.842311401e+02;-6.328275776e-04
5.843934937e+02;1.713469974e-03
5.845558472e+02;2.899233252e-03
5.847182617e+02;7.011561189e-03
5.848806152e+02;2.394653158e-03
5.850430298e+02;4.835559594e-05
5.852053833e+02;-6.832855870e-04
5.853677979e+02;5.024776910e-04
5.855302124e+02;4.968011752e-03
5.856926270e+02;-4.562245158e-04
5.858550415e+02;1.637782902e-03
5.860175171e+02;3.302897327e-03
5.861799316e+02;-7.842016057e-04
5.863423462e+02;2.697401214e-03
5.865048218e+02;-9.103466291e-04
5.866672974e+02;6.506980862e-03
5.868297729e+02;2.520798240e-03
5.869921875e+02;-2.543924784e-04
5.871546631e+02;2.249586396e-04
5.873171997e+02;3.656103509e-03
5.874796753e+02;3.731790464e-03
5.876421509e+02;2.369424095e-03
5.878046875e+02;2.142362995e-03
5.879671631e+02;-3.805375018e-04
5.881296997e+02;-5.571405636e-04
5.882922363e+02;3.050607396e-03
5.884547729e+02;2.249586396e-04
5.886173096e+02;4.362515640e-03
5.887798462e+02;4.640034866e-03
5.889424438e+02;9.313707706e-04
5.891049805e+02;-5.823695683e-04
5.892675171e+02;-9.103466291e-04
5.894301147e+02;2.697401214e-03
5.895927124e+02;1.435950864e-03
5.897553101e+02;5.024776910e-04
5.899179077e+02;1.234118827e-03
5.900805054e+02;2.646943089e-03
5.902431030e+02;1.562095946e-03
5.904057007e+02;1.007057843e-03
5.905683594e+02;1.183660817e-03
5.907309570e+02;2.419882221e-03
5.908936157e+02;1.057515852e-03
5.910562744e+02;2.117134165e-03
5.912189331e+02;2.722630277e-03
5.913815918e+02;1.007057843e-03
5.915442505e+02;4.362515640e-03
5.917069092e+02;2.041446976e-03
5.918695679e+02;1.234118827e-03
5.920322876e+02;9.313707706e-04
5.921949463e+02;1.612553955e-03
5.923576660e+02;-4.562245158e-04
5.925203857e+02;2.142362995e-03
5.926831055e+02;2.117134165e-03
5.928458252e+02;1.259347890e-03
5.930085449e+02;1.007057843e-03
5.931712646e+02;2.243279014e-03
5.933339844e+02;3.757019527e-03
5.934967651e+02;4.009309690e-03
5.936594849e+02;-2.449315973e-03
5.938222656e+02;1.612553955e-03
5.939850464e+02;3.227210371e-03
5.941478271e+02;2.218050184e-03
5.943106079e+02;-1.011262648e-03
5.944733887e+02;2.672172152e-03
5.946361694e+02;1.410721918e-03
5.947989502e+02;2.344195032e-03
5.949617920e+02;2.066676039e-03
5.951245728e+02;4.009309690e-03
5.952874146e+02;3.075836226e-03
5.954502563e+02;7.043097285e-04
5.956130981e+02;2.243279014e-03
5.957759399e+02;3.479500301e-03
5.959387817e+02;-9.355756338e-04
5.961016235e+02;-7.842016057e-04
5.962645264e+02;-6.328275776e-04
5.964273682e+02;9.565997752e-04
5.965902710e+02;2.974920208e-03
5.967531128e+02;2.445111051e-03
5.969160156e+02;1.940531074e-03
5.970789185e+02;4.160683602e-03
5.972418213e+02;7.043097285e-04
5.974047241e+02;2.621714259e-03
5.975676270e+02;2.249586396e-04
5.977305908e+02;9.313707706e-04
5.978934937e+02;1.410721918e-03
5.980564575e+02;1.839615055e-03
5.982193604e+02;1.158431871e-03
5.983823242e+02;2.874004189e-03
5.985452881e+02;-2.291634737e-04
5.987082520e+02;1.461179927e-03
5.988712158e+02;1.965760021e-03
5.990341797e+02;1.637782902e-03
5.991972046e+02;4.772486864e-04
5.993601685e+02;1.461179927e-03
5.995231934e+02;3.151523415e-03
5.996862183e+02;1.915302011e-03
5.998491821e+02;-1.030184430e-04
6.000122070e+02;5.472591612e-03
6.001752319e+02;1.335034845e-03
6.003382568e+02;3.857935546e-03
6.005013428e+02;2.495569177e-03
6.006643677e+02;2.520798240e-03
6.008273926e+02;-2.796214831e-04
6.009904785e+02;2.949691145e-03
6.011535645e+02;1.738699037e-03
6.013165894e+02;1.562095946e-03
6.014796753e+02;-9.355756338e-04
6.016427612e+02;1.461179927e-03
6.018058472e+02;7.295387331e-04
6.019689941e+02;2.142362995e-03
6.021320801e+02;1.057515852e-03
6.022951660e+02;-5.256043005e-05
6.024583130e+02;4.993240815e-03
6.026214600e+02;4.589576740e-03
6.027845459e+02;1.688241027e-03
6.029476929e+02;2.848775126e-03
6.031108398e+02;-2.146567916e-03
6.032739868e+02;1.360263908e-03
6.034371948e+02;3.252439434e-03
6.036003418e+02;2.218050184e-03
6.037634888e+02;1.965760021e-03
6.039266968e+02;5.623965990e-03
6.040898438e+02;3.807477420e-03
6.042530518e+02;4.564347677e-03
6.044162598e+02;5.346446764e-03
6.045794678e+02;4.740950651e-03
6.047426758e+02;3.656103509e-03
6.049058838e+02;3.227210371e-03
6.050691528e+02;1.360263908e-03
6.052323608e+02;1.612553955e-03
6.053956299e+02;2.621714259e-03
6.055588379e+02;6.355606951e-03
6.057221069e+02;4.740950651e-03
6.058853760e+02;3.555187490e-03
6.060486450e+02;5.851027090e-03
6.062119141e+02;1.385492855e-03
6.063751831e+02;3.151523415e-03
6.065384521e+02;6.033937098e-04
6.067017822e+02;1.612553955e-03
6.068650513e+02;1.940531074e-03
6.070283813e+02;4.539118614e-03
6.071916504e+02;5.674424116e-03
6.073549805e+02;4.015616723e-04
6.075183105e+02;3.176752245e-03
6.076816406e+02;2.546027070e-03
6.078449707e+02;4.539118614e-03
6.080083618e+02;2.798317233e-03
6.081716919e+02;7.717973553e-03
6.083350220e+02;1.562095946e-03
6.084984131e+02;3.630874446e-03
6.086618042e+02;4.968011752e-03
6.088251953e+02;2.117134165e-03
6.089885254e+02;3.454271471e-03
6.091519165e+02;2.091905102e-03
6.093153687e+02;3.302897327e-03
6.094787598e+02;5.270759575e-03
6.096421509e+02;7.062019315e-03
6.098056030e+02;4.640034866e-03
6.099689941e+02;3.101065289e-03
6.101324463e+02;3.883164376e-03
6.102958984e+02;5.674424116e-03
6.104592896e+02;3.731790464e-03
6.106227417e+02;3.429042408e-03
6.107861938e+02;1.435950864e-03
6.109497070e+02;4.135454539e-03
6.111131592e+02;4.942782689e-03
6.112766113e+02;7.743202150e-03
6.114401245e+02;3.403813345e-03
6.116036377e+02;3.353355452e-03
6.117670898e+02;-8.094306104e-04
6.119306030e+02;2.520798240e-03
6.120941162e+02;4.513889551e-03
6.122576294e+02;1.915302011e-03
6.124211426e+02;3.681332339e-03
6.125847168e+02;3.050607396e-03
6.127482300e+02;3.529958427e-03
6.129117432e+02;4.488660488e-03
6.130753174e+02;2.117134165e-03
6.132388916e+02;2.924462315e-03
6.134024658e+02;7.011561189e-03
6.135659790e+02;9.313707706e-04
6.137295532e+02;2.672172152e-03
6.138931885e+02;5.220301915e-03
6.140567627e+02;6.204233039e-03
6.142203369e+02;3.000149271e-03
6.143839722e+02;3.227210371e-03
6.145475464e+02;3.000149271e-03
6.147111816e+02;5.422133952e-03
6.148748169e+02;4.942782689e-03
6.150383911e+02;1.360263908e-03
6.152020264e+02;3.757019527e-03
6.153656616e+02;2.318966202e-03
6.155293579e+02;3.454271471e-03
6.156929932e+02;5.068927538e-03
6.158566284e+02;1.259347890e-03
6.160203247e+02;8.550530300e-03
6.161840210e+02;2.470340114e-03
6.163476563e+02;1.122480538e-02
6.165113525e+02;9.061417659e-04
6.166750488e+02;1.536866883e-03
6.168387451e+02;4.438202828e-03
6.170024414e+02;4.993240815e-03
6.171661377e+02;3.126294352e-03
6.173298950e+02;5.422133952e-03
